File_name,SASC_Sample_number,Site_name,Sample_ID,lat,lon,FOV,Common_name,Species,ToFS_clip,ToFS_totalvideo,Time_MaxN_minutes,MaxN,Depth_m,Habitat,Date,Year,Sampling_period
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,2:00,,47:02:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,14:00,,47:14:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,28:00:00,,47:28:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,36:00:00,,47:36:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,32:00:00,,52:32:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,44:00:00,,52:44:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,36:00:00,,53:36:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,11:00,,54:11:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,49:00:00,,1:49,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,55:00:00,,1:55,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,14:00,,2:14,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,19:00,,2:19,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,26:00:00,,2:26,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,17:00,,4:17,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,21:00,,4:21,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,38:00:00,,4:38,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,59:00:00,,4:59,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,55:00:00,,5:55,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,25:00:00,,6:25,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,2:00,,7:02,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,45:00:00,,12:45,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,5:00,,14:05,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,19:00,,16:19,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,47:00:00,,32:47:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,28:00:00,,49:28:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,17:00,,50:17:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,38:00:00,,52:38:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,52:00:00,,52:52:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,12:00,,59:12:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Puffadder Shyshark,Haploblepharus edwardsii,57:00:00,,49:57:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Dark Shyshark,Haploblepharus pictus,4:00,,9:04,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Dark Shyshark,Haploblepharus pictus,51:00:00,,13:51,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Dark Shyshark,Haploblepharus pictus,59:00:00,,13:59,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Dark Shyshark,Haploblepharus pictus,8:00,,17:08,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Dark Shyshark,Haploblepharus pictus,20:00,,17:20,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Dark Shyshark,Haploblepharus pictus,15:00,,18:15,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Dark Shyshark,Haploblepharus pictus,15:00,,19:15,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Dark Shyshark,Haploblepharus pictus,26:00:00,,19:26,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Pyjama Catshark,Poroderma africanum,4:00,,39:04:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Pyjama Catshark,Poroderma africanum,33:00:00,,43:33:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa salpa,34:00:00,,21:34,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa salpa,43:00:00,,22:43,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,0:00,,31:00:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,49:00:00,,38:49:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,58:00:00,,38:58:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,49:00:00,,41:49:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,40:00:00,,43:40:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,53:00:00,,43:53:00,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Unidentified,Unidentified,15:00,,3:15,1,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,25:00:00,,3:27,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,40:00:00,,4:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,51:00:00,,5:54,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,14:00,,6:20,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,34:00:00,,6:37,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,12:00,,7:13,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,22:00,,7:29,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,53:00:00,,7:59,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,30:00:00,,9:34,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,10:00,,10:11,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,15:00,,10:23,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,58:00:00,,14:03,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,38:00:00,,15:39,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,49:00:00,,15:50,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,37:00:00,,17:38,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,19:00,,18:25,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,45:00:00,,19:48,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,37:00:00,,20:42,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,49:00:00,,20:57,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,15:00,,21:21,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,58:00:00,,22:04,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,12:00,,24:33:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,3:00,,26:11:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,52:00:00,,27:02:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,48:00:00,,27:58:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,28:00:00,,28:38:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,51:00:00,,30:57:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,21:00,,32:30:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,17:00,,33:17:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,17:00,,36:17:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,34:00:00,,36:34:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,16:00,,41:17:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,31:00:00,,41:31:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,27:00:00,,43:30:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,59:00:00,,44:12:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,41:00:00,,44:46:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,49:00:00,,45:51:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,33:00:00,,47:33:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,43:00:00,,47:43:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,28:00:00,,48:29:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,12:00,,51:24:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,42:00:00,,51:43:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,42:00:00,,52:47:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,29:00:00,,53:31:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,32:00:00,,54:39:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,16:00,,56:07:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,42:00:00,,58:28:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Super Klipfish (Male Coloration),Clinus superciliosus,28:00:00,,49:28:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-gill hagfish,Epatretus Hexatrema,22:00,,6:25,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-gill hagfish,Epatretus Hexatrema,41:00:00,,20:45,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-gill hagfish,Epatretus Hexatrema,13:00,,26:29:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,33:00:00,,33:43:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,17:00,,37:43:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-Gill Hagfish,Eptatretus hexatrema,21:00,,38:34:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,38:00:00,,2:38,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,10:00,,6:17,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa salpa,58:00:00,,22:59,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa salpa,24:00:00,,23:26,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,20:00,,39:22:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,12:00,,40:12:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,35:00:00,,43:36:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,57:00:00,,43:59:00,2,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,19:00,,4:22,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,47:00:00,,4:53,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,20:00,,8:37,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,51:00:00,,8:54,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,47:00:00,,9:49,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,58:00:00,,12:10,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,36:00:00,,18:41,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus  fasciatus,55:00:00,,23:58,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,6:00,,40:16:00,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,2:00,,48:14:00,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Cheilodactylus fasciatus,40:00:00,,48:57:00,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-gill hagfish,Epatretus Hexatrema,40:00:00,,7:05,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Six-gill hagfish,Epatretus Hexatrema,12:00,,11:59,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Barbel Catfish,Galeichthys feliceps,19:00,,4:03,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa salpa,27:00:00,,22:28,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa salpa,30:00:00,,22:32,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Redfingers,Sarpa Salpa,23:00,,40:26:00,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,45:00:00,,40:45:00,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,34:00:00,,42:35:00,3,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa salpa,51:00:00,,24:53:00,4,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,31:00:00,,40:32:00,4,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,37:00:00,,42:37:00,4,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,56:00:00,,42:59:00,4,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,27:00:00,,43:30:00,4,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa Salpa,42:00:00,,43:44:00,4,2,Kelp,12-Feb-15,2015,Summer_2015
12-Feb-15,51,New Harbour,51_New Harbour_Summer_2015,34.43321,19.225235,100,Strepie,Sarpa salpa,58:00:00,,21:59,5,2,Kelp,12-Feb-15,2015,Summer_2015
